,mwe,label,sentence
1991,make_face,Q,Cranston made a face at Athelstan.
1992,make_face,Q,Oh you do make funny faces little girl.
1993,make_face,Q,She does make funny faces doesn't she?
1994,make_face,Q,"If you want to be happy and have a happy face then spread a little joy around and then there is just one way, make a face, make a face, make it as happy as you can and make a face, if you want to be happy and have a happy face and spread a little joy around then there is just one way."
1995,make_fortune,I,"The gift-shop used to be a farmhouse, one of several owned by the skinflint farmer Boris who made his fortune by never paying bills."
1996,make_fortune,I,"Many people have made substantial personal fortunes in the past few years, Mr Palumbo writes in the council's annual report, and having inherited the mantle of the great patrons of the eighteenth and nineteenth centuries, they should acknowledge their responsibilities by returning a portion of their good fortune to the community."
1997,make_fortune,I,The Dutch interest there was inspired by the presence in the East Indies of large numbers of Hadhramis who had emigrated there to make their fortunes.
1998,make_fortune,I,"‘The fact is that many people have made substantial personal fortunes in the last few years, and with encouragement and the lowest income tax rate for 50 years, I believe they will be prepared to acknowledge their privileged position and return to the community a portion of their good fortune."
1999,make_fortune,I,"The singer, herself, has made a fortune out of the insatiable popular curiosity to watch her perform: leggy, tall and unfailingly feminine, with the controversial husk in her voice."
2000,make_fortune,I,Yet he made a fortune.
2001,make_fortune,I,Boxing is certainly a business; great fortunes are made and more are kept than before.
2002,make_fortune,I,circa 1730 SEDGEBROOK MANOR Grantham LINCONSHIRE
2003,make_fortune,I,Many firms made a fortune.
2004,make_fortune,I,"The company's pioneering effort in optical fibres failed to make a penny for 17 years, but is now set to make a fortune."
2005,make_fortune,I,"He made a large personal fortune, partly from fees, partly from shrewd investments."
2006,make_fortune,I,"It made a fortune and spawned an almost decade-long string of Hollywood imitations, the ‘blacksploitation’ films, built around the exploits of virile leading men."
2007,make_fortune,I,"She claimed photographers who took pictures of her as she walked the streets or appeared at public events were then making a fortune by selling their shots to companies ready to churn out posters, T-shirts and magazines by the million."
2008,make_fortune,I,"Mrs Hancock, the girl from the other side of the tracks, had always professed her love for the rough, tough ex-miner who made a fortune and espoused the most outlandish ideas."
2009,make_fortune,I,He holed the putt.
2010,make_fortune,I,Some people say I was a fool and could have made a fortune.
2011,make_fortune,I,I could have got odds of ten to one and made a fortune.
2012,make_fortune,I,The house had been built by a mill owner who had made a comfortable fortune at the woollen mill which straddled the river Pleshey a mile or two west of Lulling.
2013,make_fortune,I,"Lister was the inventor of several mechanical processes which made his fortune, and he duly became Lord Masham."
2014,make_fortune,I,"Any production of ‘A Midsummer Night's Dream’ with a host of well-known film stars, plus music by Mendelssohn, could not help but be of interest, but apparently it never did make a box-office fortune for MGM."
2015,make_fortune,I,He was making a small fortune with his spectacular ballets which toured the whole year round.
2016,make_fortune,I,"This pays for a series of searches by the Patent Office to make sure your claim is original, and a similar idea has not been lodged before."
2017,make_fortune,I,"Should you want to escape reality for a while, £12 would buy you the skills of a trained, uniformed chauffeur for an hour."
2018,make_fortune,I,"Schoolgirl Camilla Rigg, for instance, was up from Cambridge on a shopping trip to London when she was signed up on the spot."
2019,make_fortune,I,‘Makers such as Tomy show that edge.’
2020,make_fortune,I,Spiro made a small fortune in the London property boom.
2021,make_fortune,I,"Like fellow Channel Islander, Jack Walker, who has plumped his millions into Blackburn Rovers, Breuhat is planning a massive investment into Birmingham."
2022,make_fortune,I,"Flashman, who made his fortune touting tickets, insisted yesterday that he was acting only in self defence when he struck out at three photographers, including TODAY'S Chris Turvey."
2023,make_fortune,I,"In this turbulent cauldron, Mozart, a mere foreigner, naïvely expected to make his fortune."
2024,make_fortune,I,"There was no coned yarn, no row counter, no yarn mast, no wool winder — and no competition!"
2025,make_fortune,I,CLIVE CRICKMER
2026,make_fortune,I,His first victims were Mrs Smart and her son Andrew.
2027,make_fortune,I,And the future?
2028,make_fortune,I,"Well, it's certainly one theory, but then the mass hysteria engendered by Jaws , a return to the sci-fi cold war monster movie tradition of the '50s, AND the birth of the movie as phenomenon, was ripe for such cod analysis."
2029,make_fortune,I,"At Columbus Circle, for instance, a ship with billowing sails is repeated (the ‘Santa Maria’?) while beavers march along the walls at Astor Place (John Jacob Astor made his fortune trading in beaver pelts)."
2030,make_fortune,I,The new Ludwig museum in Koblenz adds yet another to the many showcases for the Ludwig Collection that dot the map of Europe.
2031,make_fortune,I,Make a fortune sexing out difficult fish for breeders?
2032,make_fortune,I,"The gang was founded by Konstantin and Grigory Tsyganov in the 1970s, and made its fortune from blackmarket deals with Uralmash foremen."
2033,make_fortune,I,"Having perfected their methods — and made fortunes — at home, German discounters such as Lidl & Schwarz and Aldi looked to the rest of Europe."
2034,make_fortune,I,"Selling word-processing, spreadsheet and database programs for use on Microsoft's DOS software made the fortune of American firms like WordPerfect, Lotus and Borland in the 1980s."
2035,make_fortune,I,"Kim Kethavy, the party's leader, made his fortune from petrol stations in California and has put up a large slogan outside his office in Phnom Penh's Market Square proclaiming ‘Communism is evil’."
2036,make_fortune,I,"He'd made his fortune selling baths, bidets and toilets, which lent him little by way of mystique."
2037,make_fortune,I,"Robert Knolles, whose origins were said to be very humble, made a fortune out of war service in the 1350s and 1360s, and may be taken as typical of the successful captains with no  inherited wealth who raised themselves by their military skills."
2038,make_fortune,I,Mr Tsurumaki made his initial fortune in steel trading during the Korean War boom.
2039,make_fortune,I,"More often than not, when he sells, the buyer is a fellow member of the Asian community."
2040,make_fortune,I,"The tragedy of clients' huge losses is that they were sometimes led to believe they would make fortunes on the above stocks within a month or two, maybe within three or four weeks."
2041,make_fortune,I,He is typically a former street trader or motorcycle messenger who wants to make a quick easy fortune.
2042,make_fortune,I,"If you sell, you'll make your fortune."
2043,make_fortune,I,"Senga blinked back tears, ""he told me he loved me and that he'd come back for me when he'd made his fortune and could afford to take me away."" "
2044,make_fortune,I,"He made a fortune from a variety of ""rackets"" , aided by the corruption of the city authorities that spread from the Mayor, ""Bill Bill"" Thompson, down to the policemen on the beat."
2045,make_fortune,I,"That was for the sons and daughters of richer families like her Pascoe cousins whose father, Uncle Harry, was making his fortune privateering and could afford to pay for Cousin Tristram to go across the water to Fowey every morning and attend Mr Carew's new grammar school."
